order_date,product_category,region,revenue,quantity,discount_amount,order_count,refund_amount
2025-11-22,Electronics,Northeast,7826.0,39,877.42,13,0.0
2025-11-22,Electronics,Southeast,7099.29,35,233.13,14,0.0
2025-11-22,Electronics,Midwest,6745.51,33,474.96,13,0.0
2025-11-22,Electronics,West,8339.5,41,802.57,15,0.0
2025-11-22,Clothing,Northeast,5560.76,111,363.03,37,0.0
2025-11-22,Clothing,Southeast,4212.02,84,399.48,32,0.0
2025-11-22,Clothing,Midwest,4016.43,80,366.25,46,0.0
2025-11-22,Clothing,West,3776.73,75,311.27,29,0.0
2025-11-22,Home & Garden,Northeast,4168.9,58,492.49,28,0.0
2025-11-22,Home & Garden,Southeast,3255.06,45,291.1,17,57.33
2025-11-22,Home & Garden,Midwest,2902.03,40,223.64,20,0.0
2025-11-22,Home & Garden,West,3929.45,55,409.21,21,0.0
2025-11-22,Sports,Northeast,3504.76,52,253.3,15,117.45
2025-11-22,Sports,Southeast,2287.9,34,217.39,11,28.66
2025-11-22,Sports,Midwest,2657.66,39,236.69,15,0.0
2025-11-22,Sports,West,2324.96,34,235.76,11,0.0
2025-11-23,Electronics,Northeast,8547.22,42,910.14,21,0.0
2025-11-23,Electronics,Southeast,5817.75,29,572.65,15,193.29
2025-11-23,Electronics,Midwest,6847.97,34,402.36,19,0.0
2025-11-23,Electronics,West,6614.19,33,497.47,10,205.23
2025-11-23,Clothing,Northeast,5205.89,104,557.09,57,0.0
2025-11-23,Clothing,Southeast,4219.22,84,357.63,44,0.0
2025-11-23,Clothing,Midwest,3655.16,73,356.8,43,32.43
2025-11-23,Clothing,West,4603.44,92,178.14,32,0.0
2025-11-23,Home & Garden,Northeast,3708.43,51,233.08,23,108.28
2025-11-23,Home & Garden,Southeast,2931.52,41,155.54,21,22.53
2025-11-23,Home & Garden,Midwest,2717.48,38,68.17,22,0.0
2025-11-23,Home & Garden,West,3806.5,53,262.86,25,0.0
2025-11-23,Sports,Northeast,3474.47,52,179.93,19,11.84
2025-11-23,Sports,Southeast,2605.35,39,160.47,17,28.81
2025-11-23,Sports,Midwest,2071.7,31,110.19,12,77.96
2025-11-23,Sports,West,2894.89,43,346.41,23,0.0
2025-11-24,Electronics,Northeast,4821.13,24,418.93,10,0.0
2025-11-24,Electronics,Southeast,5227.4,26,429.24,15,0.0
2025-11-24,Electronics,Midwest,4177.69,20,466.2,11,0.0
2025-11-24,Electronics,West,5588.52,27,269.83,15,0.0
2025-11-24,Clothing,Northeast,3419.94,68,342.96,29,153.6
2025-11-24,Clothing,Southeast,2631.01,52,187.83,30,125.8
2025-11-24,Clothing,Midwest,2741.01,54,56.83,17,0.0
2025-11-24,Clothing,West,3661.13,73,389.89,31,98.44
2025-11-24,Home & Garden,Northeast,3243.29,45,381.48,23,0.0
2025-11-24,Home & Garden,Southeast,2939.75,41,278.36,14,0.0
2025-11-24,Home & Garden,Midwest,2098.54,29,60.34,9,0.0
2025-11-24,Home & Garden,West,2813.89,39,218.07,14,54.59
2025-11-24,Sports,Northeast,2525.01,37,159.84,11,0.0
2025-11-24,Sports,Southeast,2027.87,30,170.63,14,0.0
2025-11-24,Sports,Midwest,1861.64,27,167.71,8,0.0
2025-11-24,Sports,West,1853.4,27,182.91,10,70.92
2025-11-25,Electronics,Northeast,5850.42,29,348.17,14,0.0
2025-11-25,Electronics,Southeast,5066.94,25,170.44,10,0.0
2025-11-25,Electronics,Midwest,4582.3,22,531.61,7,0.0
2025-11-25,Electronics,West,6411.17,32,637.92,16,0.0
2025-11-25,Clothing,Northeast,4247.23,84,320.04,39,1.07
2025-11-25,Clothing,Southeast,3115.99,62,229.7,36,0.0
2025-11-25,Clothing,Midwest,2968.16,59,327.55,23,0.0
2025-11-25,Clothing,West,3492.63,69,248.87,24,145.77
2025-11-25,Home & Garden,Northeast,2633.19,36,100.42,19,0.0
2025-11-25,Home & Garden,Southeast,2851.39,39,322.88,23,0.0
2025-11-25,Home & Garden,Midwest,2294.7,32,112.59,10,83.25
2025-11-25,Home & Garden,West,2735.91,38,145.24,12,0.0
2025-11-25,Sports,Northeast,2016.04,30,165.22,17,0.0
2025-11-25,Sports,Southeast,1960.52,29,160.05,11,0.0
2025-11-25,Sports,Midwest,1847.2,27,104.27,10,0.0
2025-11-25,Sports,West,1764.25,26,78.72,9,0.0
2025-11-26,Electronics,Northeast,5846.7,29,608.12,9,0.0
2025-11-26,Electronics,Southeast,5755.77,28,381.52,11,0.0
2025-11-26,Electronics,Midwest,4593.01,22,172.59,10,0.0
2025-11-26,Electronics,West,6289.17,31,213.83,14,278.72
2025-11-26,Clothing,Northeast,2990.11,59,82.35,18,0.0
2025-11-26,Clothing,Southeast,2437.43,48,190.58,20,0.0
2025-11-26,Clothing,Midwest,3138.81,62,235.91,28,0.0
2025-11-26,Clothing,West,3263.18,65,318.22,26,125.98
2025-11-26,Home & Garden,Northeast,3279.87,45,161.04,19,0.0
2025-11-26,Home & Garden,Southeast,2396.79,33,168.29,16,0.0
2025-11-26,Home & Garden,Midwest,2525.89,35,205.62,12,0.0
2025-11-26,Home & Garden,West,2690.84,37,102.02,21,0.0
2025-11-26,Sports,Northeast,2849.03,42,266.65,18,0.0
2025-11-26,Sports,Southeast,1775.06,26,122.06,8,0.0
2025-11-26,Sports,Midwest,1470.82,22,59.83,12,0.0
2025-11-26,Sports,West,2173.31,32,142.27,10,0.0
2025-11-27,Electronics,Northeast,5577.77,27,504.08,12,0.0
2025-11-27,Electronics,Southeast,5669.74,28,262.69,12,185.31
2025-11-27,Electronics,Midwest,4257.53,21,363.31,11,0.0
2025-11-27,Electronics,West,5227.92,26,578.86,11,0.0
2025-11-27,Clothing,Northeast,4129.52,82,283.64,36,0.0
2025-11-27,Clothing,Southeast,3002.2,60,101.77,20,96.59
2025-11-27,Clothing,Midwest,2388.44,47,92.41,19,0.0
2025-11-27,Clothing,West,2796.2,55,120.33,29,0.0
2025-11-27,Home & Garden,Northeast,2977.82,41,202.14,14,124.08
2025-11-27,Home & Garden,Southeast,2022.45,28,49.17,13,63.66
2025-11-27,Home & Garden,Midwest,1835.27,25,141.73,7,16.52
2025-11-27,Home & Garden,West,3254.06,45,260.12,21,117.07
2025-11-27,Sports,Northeast,2555.28,38,123.54,12,0.0
2025-11-27,Sports,Southeast,2394.22,35,255.54,12,0.0
2025-11-27,Sports,Midwest,1872.6,28,186.25,15,61.76
2025-11-27,Sports,West,1992.78,29,184.17,11,0.0
2025-11-28,Electronics,Northeast,6217.43,31,267.23,12,62.9
2025-11-28,Electronics,Southeast,5719.18,28,402.84,11,27.54
2025-11-28,Electronics,Midwest,4456.56,22,363.1,6,0.0
2025-11-28,Electronics,West,5507.32,27,174.87,12,166.18
2025-11-28,Clothing,Northeast,4071.63,81,446.65,43,0.0
2025-11-28,Clothing,Southeast,3026.45,60,172.62,18,0.0
2025-11-28,Clothing,Midwest,2407.85,48,241.34,25,0.0
2025-11-28,Clothing,West,3417.54,68,321.73,35,0.0
2025-11-28,Home & Garden,Northeast,2517.26,35,84.05,15,108.12
2025-11-28,Home & Garden,Southeast,2283.27,31,245.85,13,80.96
2025-11-28,Home & Garden,Midwest,2510.48,35,195.31,11,82.16
2025-11-28,Home & Garden,West,2956.54,41,152.53,16,96.32
2025-11-28,Sports,Northeast,2163.49,32,228.24,13,0.0
2025-11-28,Sports,Southeast,1820.45,27,160.31,14,0.0
2025-11-28,Sports,Midwest,2004.33,30,136.79,12,0.0
2025-11-28,Sports,West,1983.32,29,100.49,11,0.0
2025-11-29,Electronics,Northeast,8535.64,42,900.51,20,0.0
2025-11-29,Electronics,Southeast,6361.15,31,572.07,10,127.4
2025-11-29,Electronics,Midwest,5471.94,27,410.71,13,0.0
2025-11-29,Electronics,West,6179.71,30,719.67,9,44.9
2025-11-29,Clothing,Northeast,5477.21,109,348.01,34,21.92
2025-11-29,Clothing,Southeast,3178.9,63,185.75,37,0.0
2025-11-29,Clothing,Midwest,3539.49,70,322.66,33,0.0
2025-11-29,Clothing,West,4839.51,96,406.66,41,158.95
2025-11-29,Home & Garden,Northeast,4374.1,61,212.58,18,0.0
2025-11-29,Home & Garden,Southeast,3270.56,45,141.18,15,39.13
2025-11-29,Home & Garden,Midwest,2340.34,32,83.65,19,0.0
2025-11-29,Home & Garden,West,3364.97,47,200.26,22,0.0
2025-11-29,Sports,Northeast,3415.68,51,91.75,16,141.71
2025-11-29,Sports,Southeast,3031.61,45,166.16,26,91.91
2025-11-29,Sports,Midwest,2054.08,30,232.05,14,41.81
2025-11-29,Sports,West,2409.8,36,65.64,13,0.0
2025-11-30,Electronics,Northeast,8745.18,43,1011.56,24,0.0
2025-11-30,Electronics,Southeast,6694.72,33,598.64,19,0.0
2025-11-30,Electronics,Midwest,6481.72,32,620.61,18,0.0
2025-11-30,Electronics,West,7037.66,35,553.74,10,23.77
2025-11-30,Clothing,Northeast,4930.21,98,588.76,49,77.83
2025-11-30,Clothing,Southeast,4610.5,92,330.34,27,0.0
2025-11-30,Clothing,Midwest,3156.55,63,92.49,31,0.0
2025-11-30,Clothing,West,3562.47,71,403.06,31,0.0
2025-11-30,Home & Garden,Northeast,4515.13,63,211.79,36,0.0
2025-11-30,Home & Garden,Southeast,3782.91,52,264.43,18,0.0
2025-11-30,Home & Garden,Midwest,3361.11,47,136.72,16,103.96
2025-11-30,Home & Garden,West,3083.07,43,94.55,24,0.0
2025-11-30,Sports,Northeast,3323.95,49,270.51,25,0.0
2025-11-30,Sports,Southeast,2123.95,31,144.92,15,0.0
2025-11-30,Sports,Midwest,2794.3,41,306.53,22,0.0
2025-11-30,Sports,West,3414.15,51,381.02,19,98.44
2025-12-01,Electronics,Northeast,4929.96,24,492.64,10,0.0
2025-12-01,Electronics,Southeast,5004.95,25,297.15,12,244.37
2025-12-01,Electronics,Midwest,4856.84,24,320.59,12,51.18
2025-12-01,Electronics,West,5678.22,28,298.35,13,155.74
2025-12-01,Clothing,Northeast,3221.48,64,216.27,30,0.0
2025-12-01,Clothing,Southeast,2998.52,59,123.1,30,0.0
2025-12-01,Clothing,Midwest,3082.67,61,147.85,21,88.76
2025-12-01,Clothing,West,2941.71,58,88.21,22,63.57
2025-12-01,Home & Garden,Northeast,2857.06,39,98.81,22,115.09
2025-12-01,Home & Garden,Southeast,2176.61,30,152.28,17,0.0
2025-12-01,Home & Garden,Midwest,2265.31,31,208.54,16,0.0
2025-12-01,Home & Garden,West,2818.35,39,216.4,16,0.0
2025-12-01,Sports,Northeast,1977.63,29,200.5,12,0.0
2025-12-01,Sports,Southeast,1959.88,29,104.79,11,0.0
2025-12-01,Sports,Midwest,2110.93,31,96.62,9,91.55
2025-12-01,Sports,West,2607.54,39,104.03,18,0.0
2025-12-02,Electronics,Northeast,5218.89,26,511.61,10,0.0
2025-12-02,Electronics,Southeast,4974.99,24,465.92,13,0.0
2025-12-02,Electronics,Midwest,4115.74,20,342.31,6,166.22
2025-12-02,Electronics,West,5142.25,25,427.46,11,0.0
2025-12-02,Clothing,Northeast,2982.74,59,107.98,21,0.0
2025-12-02,Clothing,Southeast,2749.63,54,128.54,26,61.17
2025-12-02,Clothing,Midwest,3091.83,61,174.12,29,0.0
2025-12-02,Clothing,West,3186.47,63,122.32,19,0.0
2025-12-02,Home & Garden,Northeast,3194.43,44,364.3,22,26.66
2025-12-02,Home & Garden,Southeast,2103.01,29,55.48,16,0.0
2025-12-02,Home & Garden,Midwest,1823.73,25,108.88,13,23.93
2025-12-02,Home & Garden,West,2370.8,33,202.66,18,0.0
2025-12-02,Sports,Northeast,2157.5,32,104.46,15,90.46
2025-12-02,Sports,Southeast,1622.86,24,140.14,13,0.0
2025-12-02,Sports,Midwest,1782.83,26,209.48,12,39.65
2025-12-02,Sports,West,2613.2,39,234.57,13,0.0
2025-12-03,Electronics,Northeast,6314.51,31,527.8,14,0.0
2025-12-03,Electronics,Southeast,5279.06,26,269.05,10,0.0
2025-12-03,Electronics,Midwest,5048.47,25,324.04,10,76.63
2025-12-03,Electronics,West,4400.2,22,446.79,12,0.0
2025-12-03,Clothing,Northeast,3555.65,71,74.07,40,0.0
2025-12-03,Clothing,Southeast,2972.48,59,62.16,25,34.36
2025-12-03,Clothing,Midwest,2167.8,43,124.35,18,0.0
2025-12-03,Clothing,West,3161.07,63,114.83,32,0.0
2025-12-03,Home & Garden,Northeast,2854.03,39,132.14,16,109.1
2025-12-03,Home & Garden,Southeast,2909.95,40,293.2,20,108.09
2025-12-03,Home & Garden,Midwest,2527.93,35,154.94,19,36.6
2025-12-03,Home & Garden,West,2900.58,40,237.19,15,0.0
2025-12-03,Sports,Northeast,2100.28,31,46.08,9,0.0
2025-12-03,Sports,Southeast,1748.75,26,52.86,9,0.0
2025-12-03,Sports,Midwest,1963.52,29,84.98,10,0.0
2025-12-03,Sports,West,2060.88,30,105.43,16,0.0
2025-12-04,Electronics,Northeast,5912.84,29,586.21,11,0.0
2025-12-04,Electronics,Southeast,5903.29,29,151.15,15,138.77
2025-12-04,Electronics,Midwest,3945.95,19,410.99,10,0.0
2025-12-04,Electronics,West,4668.32,23,451.96,8,0.0
2025-12-04,Clothing,Northeast,3517.86,70,329.84,21,0.0
2025-12-04,Clothing,Southeast,3325.2,66,239.79,39,0.0
2025-12-04,Clothing,Midwest,2895.96,57,148.3,22,0.0
2025-12-04,Clothing,West,2695.69,53,306.61,24,86.06
2025-12-04,Home & Garden,Northeast,2638.47,36,286.94,20,14.9
2025-12-04,Home & Garden,Southeast,2632.91,36,138.1,12,15.75
2025-12-04,Home & Garden,Midwest,2510.23,35,52.45,10,0.0
2025-12-04,Home & Garden,West,2722.8,38,216.79,15,21.47
2025-12-04,Sports,Northeast,2007.75,30,164.36,17,0.0
2025-12-04,Sports,Southeast,2100.11,31,54.56,15,0.0
2025-12-04,Sports,Midwest,2009.86,30,65.49,11,0.0
2025-12-04,Sports,West,2453.93,36,234.77,19,0.0
2025-12-05,Electronics,Northeast,5263.12,26,468.02,10,236.49
2025-12-05,Electronics,Southeast,4970.6,24,316.88,9,0.0
2025-12-05,Electronics,Midwest,3941.6,19,152.39,7,0.0
2025-12-05,Electronics,West,5005.71,25,516.26,14,0.0
2025-12-05,Clothing,Northeast,2979.18,59,105.77,22,54.68
2025-12-05,Clothing,Southeast,2400.86,48,201.2,19,2.25
2025-12-05,Clothing,Midwest,3085.38,61,301.14,22,0.0
2025-12-05,Clothing,West,3508.94,70,259.3,29,0.0
2025-12-05,Home & Garden,Northeast,2997.06,41,225.22,19,0.0
2025-12-05,Home & Garden,Southeast,2640.9,36,81.99,16,110.28
2025-12-05,Home & Garden,Midwest,1916.8,26,205.77,9,0.0
2025-12-05,Home & Garden,West,2308.63,32,178.0,17,0.0
2025-12-05,Sports,Northeast,2424.79,36,218.55,13,0.0
2025-12-05,Sports,Southeast,2084.76,31,56.47,17,51.22
2025-12-05,Sports,Midwest,2080.63,31,58.25,16,58.05
2025-12-05,Sports,West,2585.65,38,159.26,15,0.0
2025-12-06,Electronics,Northeast,8809.77,44,410.37,13,133.87
2025-12-06,Electronics,Southeast,7655.97,38,888.54,12,0.0
2025-12-06,Electronics,Midwest,5924.09,29,230.72,13,185.22
2025-12-06,Electronics,West,6231.65,31,591.5,13,198.98
2025-12-06,Clothing,Northeast,4414.11,88,290.77,43,0.0
2025-12-06,Clothing,Southeast,3380.22,67,128.58,28,0.0
2025-12-06,Clothing,Midwest,3030.08,60,363.13,25,0.0
2025-12-06,Clothing,West,3972.81,79,473.35,31,0.0
2025-12-06,Home & Garden,Northeast,4312.13,60,271.92,31,0.0
2025-12-06,Home & Garden,Southeast,3332.09,46,137.92,24,0.0
2025-12-06,Home & Garden,Midwest,2637.28,36,306.36,15,0.0
2025-12-06,Home & Garden,West,3898.63,54,461.19,25,0.0
2025-12-06,Sports,Northeast,3735.78,56,187.48,21,159.84
2025-12-06,Sports,Southeast,2102.57,31,214.87,15,58.21
2025-12-06,Sports,Midwest,2392.72,35,269.4,12,42.55
2025-12-06,Sports,West,2446.34,36,138.73,17,99.21
2025-12-07,Electronics,Northeast,6526.74,32,391.47,18,0.0
2025-12-07,Electronics,Southeast,7081.31,35,703.11,12,0.0
2025-12-07,Electronics,Midwest,6293.65,31,488.53,17,0.0
2025-12-07,Electronics,West,6579.12,32,612.38,15,18.4
2025-12-07,Clothing,Northeast,5187.13,103,284.22,56,0.0
2025-12-07,Clothing,Southeast,4473.82,89,478.6,32,0.0
2025-12-07,Clothing,Midwest,3653.63,73,77.25,38,0.0
2025-12-07,Clothing,West,3955.01,79,95.39,36,99.35
2025-12-07,Home & Garden,Northeast,3464.44,48,86.79,24,0.0
2025-12-07,Home & Garden,Southeast,3179.3,44,252.8,19,46.07
2025-12-07,Home & Garden,Midwest,2801.36,39,93.06,12,0.0
2025-12-07,Home & Garden,West,2930.51,41,175.59,13,0.0
2025-12-07,Sports,Northeast,3461.73,51,114.37,17,0.0
2025-12-07,Sports,Southeast,2587.38,38,220.51,13,0.0
2025-12-07,Sports,Midwest,2560.59,38,114.27,12,0.0
2025-12-07,Sports,West,2657.98,39,298.79,12,0.0
2025-12-08,Electronics,Northeast,5816.5,29,318.92,11,0.0
2025-12-08,Electronics,Southeast,4048.41,20,204.37,11,0.0
2025-12-08,Electronics,Midwest,5382.29,26,345.66,8,220.18
2025-12-08,Electronics,West,4839.31,24,277.69,12,0.0
2025-12-08,Clothing,Northeast,3041.82,60,77.43,35,0.0
2025-12-08,Clothing,Southeast,3442.5,68,351.18,20,0.0
2025-12-08,Clothing,Midwest,2280.18,45,148.23,13,61.34
2025-12-08,Clothing,West,2909.02,58,210.4,21,0.0
2025-12-08,Home & Garden,Northeast,3275.91,45,111.82,22,95.49
2025-12-08,Home & Garden,Southeast,2663.53,37,64.85,12,105.1
2025-12-08,Home & Garden,Midwest,2356.17,32,59.63,15,45.79
2025-12-08,Home & Garden,West,2498.44,34,262.86,16,0.0
2025-12-08,Sports,Northeast,1938.32,29,206.9,14,36.9
2025-12-08,Sports,Southeast,2381.29,35,71.34,13,0.0
2025-12-08,Sports,Midwest,1822.72,27,70.43,12,0.0
2025-12-08,Sports,West,2575.19,38,57.04,14,0.0
2025-12-09,Electronics,Northeast,5600.57,28,332.34,9,0.0
2025-12-09,Electronics,Southeast,4703.83,23,388.17,8,0.0
2025-12-09,Electronics,Midwest,4502.25,22,455.58,10,0.0
2025-12-09,Electronics,West,6358.88,31,645.34,9,0.0
2025-12-09,Clothing,Northeast,3283.48,65,115.48,36,0.0
2025-12-09,Clothing,Southeast,2505.35,50,145.86,29,0.0
2025-12-09,Clothing,Midwest,2835.57,56,121.2,20,137.6
2025-12-09,Clothing,West,3840.85,76,203.29,35,26.61
2025-12-09,Home & Garden,Northeast,3049.62,42,304.99,23,0.0
2025-12-09,Home & Garden,Southeast,2705.14,37,195.8,12,0.0
2025-12-09,Home & Garden,Midwest,2678.2,37,92.44,21,0.0
2025-12-09,Home & Garden,West,2549.25,35,193.06,20,40.48
2025-12-09,Sports,Northeast,2764.45,41,256.29,21,0.0
2025-12-09,Sports,Southeast,1931.23,28,118.05,12,0.0
2025-12-09,Sports,Midwest,2083.77,31,236.14,11,0.0
2025-12-09,Sports,West,1853.96,27,71.33,14,0.0
2025-12-10,Electronics,Northeast,5440.47,27,417.31,9,186.98
2025-12-10,Electronics,Southeast,4718.52,23,419.07,10,0.0
2025-12-10,Electronics,Midwest,4688.48,23,427.6,9,0.0
2025-12-10,Electronics,West,5481.18,27,185.0,9,209.53
2025-12-10,Clothing,Northeast,2901.62,58,136.34,24,0.0
2025-12-10,Clothing,Southeast,3585.89,71,343.45,22,0.0
2025-12-10,Clothing,Midwest,3224.48,64,344.09,28,0.0
2025-12-10,Clothing,West,3243.96,64,144.93,26,119.27
2025-12-10,Home & Garden,Northeast,2856.45,39,146.51,18,0.0
2025-12-10,Home & Garden,Southeast,2593.81,36,188.11,20,0.0
2025-12-10,Home & Garden,Midwest,2268.58,31,147.82,16,112.96
2025-12-10,Home & Garden,West,2770.57,38,165.02,19,0.0
2025-12-10,Sports,Northeast,2415.48,36,200.64,11,48.07
2025-12-10,Sports,Southeast,1843.64,27,189.46,11,0.0
2025-12-10,Sports,Midwest,1881.46,28,47.89,12,78.07
2025-12-10,Sports,West,2157.49,32,199.06,10,0.0
2025-12-11,Electronics,Northeast,7050.82,35,631.83,11,0.0
2025-12-11,Electronics,Southeast,4901.77,24,185.72,11,0.0
2025-12-11,Electronics,Midwest,3963.48,19,259.48,7,0.0
2025-12-11,Electronics,West,6395.76,31,637.33,15,36.51
2025-12-11,Clothing,Northeast,3527.13,70,198.56,32,0.0
2025-12-11,Clothing,Southeast,3349.28,66,238.36,38,0.0
2025-12-11,Clothing,Midwest,2571.06,51,248.95,29,0.0
2025-12-11,Clothing,West,3510.58,70,122.9,39,124.98
2025-12-11,Home & Garden,Northeast,2903.5,40,147.94,21,0.0
2025-12-11,Home & Garden,Southeast,2626.45,36,83.4,12,81.76
2025-12-11,Home & Garden,Midwest,2027.8,28,133.56,15,0.0
2025-12-11,Home & Garden,West,2206.33,30,238.88,11,0.0
2025-12-11,Sports,Northeast,2376.68,35,145.01,11,0.0
2025-12-11,Sports,Southeast,1795.77,26,134.21,12,0.0
2025-12-11,Sports,Midwest,2034.18,30,50.63,10,0.0
2025-12-11,Sports,West,1792.31,26,188.88,13,0.0
2025-12-12,Electronics,Northeast,5516.26,27,618.03,8,0.0
2025-12-12,Electronics,Southeast,4356.5,21,379.93,10,0.0
2025-12-12,Electronics,Midwest,4670.94,23,461.17,8,0.0
2025-12-12,Electronics,West,5673.73,28,641.97,9,104.56
2025-12-12,Clothing,Northeast,3425.67,68,91.69,29,0.0
2025-12-12,Clothing,Southeast,2751.4,55,92.05,27,72.51
2025-12-12,Clothing,Midwest,2726.62,54,244.26,26,99.48
2025-12-12,Clothing,West,3470.25,69,411.98,30,0.0
2025-12-12,Home & Garden,Northeast,3520.67,49,417.65,18,0.0
2025-12-12,Home & Garden,Southeast,2316.49,32,168.04,19,0.0
2025-12-12,Home & Garden,Midwest,1916.74,26,146.18,11,0.0
2025-12-12,Home & Garden,West,2741.75,38,104.16,18,0.0
2025-12-12,Sports,Northeast,2860.09,42,57.65,12,0.0
2025-12-12,Sports,Southeast,1694.34,25,177.58,13,0.0
2025-12-12,Sports,Midwest,1738.11,26,92.78,12,0.0
2025-12-12,Sports,West,1769.94,26,71.01,9,0.0
2025-12-13,Electronics,Northeast,7200.25,36,508.83,14,246.91
2025-12-13,Electronics,Southeast,6087.54,30,562.73,14,53.46
2025-12-13,Electronics,Midwest,5453.4,27,293.36,13,0.0
2025-12-13,Electronics,West,8000.15,40,676.53,17,0.0
2025-12-13,Clothing,Northeast,5413.93,108,398.99,43,0.0
2025-12-13,Clothing,Southeast,3765.77,75,354.96,41,136.5
2025-12-13,Clothing,Midwest,3250.97,65,239.23,23,0.0
2025-12-13,Clothing,West,4804.0,96,522.69,38,0.0
2025-12-13,Home & Garden,Northeast,3557.52,49,82.24,29,0.0
2025-12-13,Home & Garden,Southeast,3695.13,51,284.89,21,0.0
2025-12-13,Home & Garden,Midwest,3351.57,46,318.92,23,0.0
2025-12-13,Home & Garden,West,2905.23,40,178.34,17,65.64
2025-12-13,Sports,Northeast,3682.51,55,153.24,21,144.53
2025-12-13,Sports,Southeast,2888.9,43,321.64,18,69.72
2025-12-13,Sports,Midwest,2340.05,35,91.31,20,0.0
2025-12-13,Sports,West,2887.03,43,281.64,14,0.0
2025-12-14,Electronics,Northeast,8805.07,44,1002.04,22,318.99
2025-12-14,Electronics,Southeast,6394.36,31,584.24,14,298.09
2025-12-14,Electronics,Midwest,6287.7,31,499.42,10,0.0
2025-12-14,Electronics,West,5851.96,29,421.68,14,0.0
2025-12-14,Clothing,Northeast,4825.19,96,247.12,54,0.0
2025-12-14,Clothing,Southeast,3420.37,68,163.03,26,0.0
2025-12-14,Clothing,Midwest,2973.18,59,103.86,22,92.61
2025-12-14,Clothing,West,4314.13,86,175.4,34,0.0
2025-12-14,Home & Garden,Northeast,3340.83,46,302.13,17,11.9
2025-12-14,Home & Garden,Southeast,3397.24,47,183.02,20,79.96
2025-12-14,Home & Garden,Midwest,3130.33,43,95.77,13,0.0
2025-12-14,Home & Garden,West,3115.95,43,248.07,20,0.0
2025-12-14,Sports,Northeast,3368.81,50,275.0,19,0.0
2025-12-14,Sports,Southeast,2821.41,42,245.71,19,0.0
2025-12-14,Sports,Midwest,2579.38,38,171.71,12,0.0
2025-12-14,Sports,West,3340.12,50,223.21,21,0.0
2025-12-15,Electronics,Northeast,6504.52,32,432.81,11,280.05
2025-12-15,Electronics,Southeast,5233.88,26,582.46,10,0.0
2025-12-15,Electronics,Midwest,4797.33,23,474.35,12,0.0
2025-12-15,Electronics,West,4466.58,22,301.64,8,0.0
2025-12-15,Clothing,Northeast,3125.95,62,302.57,29,16.09
2025-12-15,Clothing,Southeast,3381.06,67,337.01,26,0.0
2025-12-15,Clothing,Midwest,3015.83,60,220.98,25,0.0
2025-12-15,Clothing,West,3459.55,69,258.76,40,0.0
2025-12-15,Home & Garden,Northeast,2808.86,39,284.79,18,0.0
2025-12-15,Home & Garden,Southeast,2435.35,34,240.45,15,80.68
2025-12-15,Home & Garden,Midwest,1870.1,26,211.48,12,0.0
2025-12-15,Home & Garden,West,2851.38,39,189.02,18,0.0
2025-12-15,Sports,Northeast,2089.13,31,241.48,9,85.03
2025-12-15,Sports,Southeast,2217.07,33,128.35,14,0.0
2025-12-15,Sports,Midwest,1505.18,22,153.08,12,0.0
2025-12-15,Sports,West,2319.8,34,46.44,11,61.62
2025-12-16,Electronics,Northeast,5735.96,28,446.22,10,0.0
2025-12-16,Electronics,Southeast,4633.2,23,356.88,13,0.0
2025-12-16,Electronics,Midwest,5298.0,26,336.28,15,0.0
2025-12-16,Electronics,West,4596.43,22,95.66,13,0.0
2025-12-16,Clothing,Northeast,3063.68,61,151.4,25,0.0
2025-12-16,Clothing,Southeast,2463.75,49,222.56,26,0.0
2025-12-16,Clothing,Midwest,3090.15,61,329.31,22,0.0
2025-12-16,Clothing,West,3160.43,63,163.75,26,0.0
2025-12-16,Home & Garden,Northeast,3054.14,42,263.42,18,58.73
2025-12-16,Home & Garden,Southeast,2924.48,40,304.14,13,0.0
2025-12-16,Home & Garden,Midwest,2403.06,33,80.33,10,86.67
2025-12-16,Home & Garden,West,2735.37,38,174.17,22,87.84
2025-12-16,Sports,Northeast,2319.22,34,152.15,18,0.0
2025-12-16,Sports,Southeast,1940.56,29,73.7,13,0.0
2025-12-16,Sports,Midwest,1764.03,26,97.96,9,0.0
2025-12-16,Sports,West,2268.59,34,237.48,12,0.0
2025-12-17,Electronics,Northeast,5786.01,28,431.73,11,0.0
2025-12-17,Electronics,Southeast,5136.3,25,464.77,8,0.0
2025-12-17,Electronics,Midwest,4842.9,24,165.67,12,0.0
2025-12-17,Electronics,West,6564.07,32,642.54,14,292.07
2025-12-17,Clothing,Northeast,3007.36,60,202.23,31,0.0
2025-12-17,Clothing,Southeast,2493.7,49,207.9,26,0.0
2025-12-17,Clothing,Midwest,2217.0,44,120.5,23,0.0
2025-12-17,Clothing,West,3316.72,66,221.97,34,0.0
2025-12-17,Home & Garden,Northeast,3552.7,49,354.64,18,163.93
2025-12-17,Home & Garden,Southeast,2749.43,38,254.86,17,65.05
2025-12-17,Home & Garden,Midwest,1952.17,27,49.12,16,0.0
2025-12-17,Home & Garden,West,2886.75,40,140.53,12,0.0
2025-12-17,Sports,Northeast,2737.39,41,130.81,13,117.41
2025-12-17,Sports,Southeast,1611.36,24,50.2,8,0.0
2025-12-17,Sports,Midwest,1548.82,23,100.15,12,54.27
2025-12-17,Sports,West,2186.73,32,218.54,17,0.0
